platform,category,ranking_type,ranking_label,rank,product_name,product_key,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,price_group,review_group,is_top20,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,collected_date,source_file
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,5,"고려은단 식물성 퓨어 알티지 오메가3 60캡슐, 3개 (6개월분)",고려은단 식물성 퓨어 알티지 오메가3,49900,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,6,주영엔에스 관절엔 콘드로이친 1200,주영엔에스 관절엔 콘드로이친 1200,175000,,0,,,99999,4.9,high_price,high_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,7,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,배석철의 아미나 고용량 비타민b3 500mg 미국산 니코틴산아미드,48000,,0,,,9136,4.8,high_price,mid_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,8,"고려은단 루테인 지아잔틴 아스타잔틴 60캡슐, 3개 (6개월분)",고려은단 루테인 지아잔틴 아스타잔틴,64900,,0,,,61974,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,9,덴마크 유산균이야기,덴마크 유산균이야기,157000,,0,,,99999,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,10,[장사의신 장신몰] 홍삼진액 6년근 국산 홍삼 농축액 스틱 선물세트 활력의신 12g 30포,장사의신 장신몰 홍삼진액 6년근 국산 홍삼 농축액 스틱 선물세트 활력의신 12g,21900,,0,,,2188,4.9,mid_price,low_review,True,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,11,종근당건강 락토핏 코어 360 기획세트(360일분),종근당건강 락토핏 코어,69900,,0,,,46072,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,12,[네이버단독] 정관장 에브리타임 소프트 10ml 50포,정관장 에브리타임 소프트 10ml,110000,,0,,,46372,4.9,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,13,애터미 헤모힘 효능 헤모임 해모임 해모힘 성분 20ml x 60포,애터미 헤모힘 효능 헤모임 해모임 해모힘 성분 20ml x,57460,,0,,,774,4.8,high_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,14,고려은단 비타민C 1000 영국산 고함량 비타민씨 600정,고려은단 비타민c 1000 영국산 고함량 비타민씨,41900,,0,,,9952,4.9,mid_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,15,Granny Salad 그래니 샐러드,granny salad 그래니 샐러드,22900,,0,,,2929,4.7,mid_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,16,GNM 조정석 건강한 간 밀크씨슬 5박스(총 5개월분) / 간건강 실리마린 비타민B,gnm 조정석 건강한 간 밀크씨슬 총 간건강 실리마린 비타민b,21900,,0,,,99999,4.8,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,17,"고려은단 프로바이오틱스 유산균 스페셜핏 100억 유산균 30캡슐, 3개",고려은단 프로바이오틱스 유산균 스페셜핏 100억 유산균,45900,,0,,,47316,4.9,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,18,GNM 올리브오일 1000mg 30캡슐 5박스 / 유기농 엑스트라버진 올리브유,gnm 올리브오일 1000mg 유기농 엑스트라버진 올리브유,25900,,0,,,14482,4.9,mid_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,19,종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU,종근당건강 프로메가 알티지 오메가3 듀얼 비타민d 4000iu,67000,,0,,,6370,4.9,high_price,mid_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,20,본사직영몰 신애라 PICK 더파인프리미엄 100% 솔잎증류농축액 혈당케어,몰 신애라 pick 더파인프리미엄 100 솔잎증류농축액 혈당케어,308000,,0,,,1122,4.7,high_price,low_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,21,조선비책 침향환 초고함량 발효 침향 효능 침향단 체내흡수2.5배 침향원 1박스60환,조선비책 침향환 초고함량 발효 침향 효능 침향단 체내흡수2 5배 침향원 1박스60환,99000,,0,,,70956,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,22,[6개월분] 메디트리 유산균 100억 장까지 살아가는 캡슐 알약 모유유래유산균,메디트리 유산균 100억 장까지 살아가는 캡슐 알약 모유유래유산균,55900,,0,,,9598,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,23,"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",고려은단 메가도스d 비타민d3 4000iu 1년분,31900,,0,,,28669,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,24,[슈퍼적립 / 6개월분] CJ 바이오코어 500억 보장 부자 화사 유산균 상온보관 프로바이오틱스,슈퍼적립 cj 바이오코어 500억 보장 부자 화사 유산균 상온보관 프로바이오틱스,169000,,0,,,57040,4.9,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,25,여에스더 유산균 골드 Pro,여에스더 유산균 골드 pro,89000,,0,,,8866,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,26,피에이치365 아기유산균 프로바이오틱스 베이비 돌 유아 아이,피에이치365 아기유산균 프로바이오틱스 베이비 돌 유아 아이,39000,,0,,,99999,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,27,덴프스 덴마크 유산균 이야기 170mg 6박스 (12개월분),덴프스 덴마크 유산균 이야기 170mg,122500,,0,,,9474,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,28,주영엔에스 뼈엔 엠비피MBP,주영엔에스 뼈엔 엠비피mbp,123000,,0,,,99999,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,29,뉴케어 균형영양식 구수한맛 200ml 외 5종 (10팩+10팩),뉴케어 균형영양식 구수한맛 200ml 외 5종,39000,,0,,,3153,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,30,[본사 정식 스토어] 김용건이 선택한 청정 울릉도 마가보감 프리미엄 1개월 마가목 열매 엉겅퀴 마가목즙[N배송],정식 스토어 김용건이 선택한 청정 울릉도 마가보감 프리미엄 1개월 마가목 열매 엉겅퀴 마가목즙 n배송,349000,,0,,,795,4.8,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,31,멀티비타민 오쏘몰 이뮨 비타민 30일분 + 쇼핑백 이뮨샷,멀티비타민 오쏘몰 이뮨 비타민 쇼핑백 이뮨샷,104000,,0,,,87972,4.9,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,32,"고려은단 비타민C 1000 이지+비타민D 180정, 2개 (6개월분)",고려은단 비타민c 1000 이지 비타민d,29900,,0,,,99999,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,33,종근당 비타민d 2000iu 임산부 성인 비타민d3 3개월분,종근당 비타민d 2000iu 임산부 성인 비타민d3,11900,,0,,,15234,4.9,low_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,34,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 2개",고려은단 메가도스c 비타민c 2000mg x 200g,35900,,0,,,31970,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,35,[신신제약] 미야리산U 낙산균 프로바이오틱스,신신제약 미야리산u 낙산균 프로바이오틱스,45000,,0,,,27878,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,36,[6개입] 닥터린 송중기 철갑상어 콘드로이친 1200 맥스 저분자 뮤코다당단백,닥터린 송중기 철갑상어 콘드로이친 1200 맥스 저분자 뮤코다당단백,99000,,0,,,27727,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,37,"로킷아메리카 NMN 프테로스틸벤 고순도 엔엠엔, 60캡슐, 3병",로킷아메리카 nmn 프테로스틸벤 고순도 엔엠엔,189570,,0,,,10373,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,38,"고려은단 식물성 퓨어 알티지 오메가3 기억력+ 60캡슐, 3개",고려은단 식물성 퓨어 알티지 오메가3 기억력,44900,,0,,,71385,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,39,주영엔에스 관절엔 콘드로이친 1200,주영엔에스 관절엔 콘드로이친 1200,283000,,0,,,99999,4.9,high_price,high_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,40,"고려은단 멀티비타민 올인원 60정 (4종 택2), 2개",고려은단 멀티비타민 올인원 4종 택2,42900,,0,,,6597,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,41,[식물성캡슐] GNM 코엔자임Q10 비타민 미네랄 10종 4박스 / 코큐텐,식물성캡슐 gnm 코엔자임q10 비타민 미네랄 10종 코큐텐,29800,,0,,,82818,4.8,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,42,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 112정 비타민B12 대용량,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 비타민b12,35690,,0,,,10957,4.8,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,43,마켓오래 유케어 200ml x 24팩 (완전균형영양식),마켓오래 유케어 200ml x 완전균형영양식,49000,,0,,,615,4.8,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,44,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",고려은단 코엔자임q10,33900,,0,,,15459,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,45,"GNM 올인원 뉴트리션 멀티비타민 30개입, 1개 / 종합비타민",gnm 올인원 뉴트리션 멀티비타민 종합비타민,36900,,0,,,42115,4.9,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,46,서울대 위바이옴 두뇌엔 닥터PS 맥스 순도80% 포스파티딜세린 분말,서울대 위바이옴 두뇌엔 닥터ps 맥스 순도80 포스파티딜세린 분말,199000,,0,,,7687,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,47,[5개월] 뉴트리코어 WCS 포스파티딜세린 PS 순도 85% 피에스,5개월 뉴트리코어 wcs 포스파티딜세린 ps 순도 85 피에스,236000,,0,,,20205,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,48,고려은단 메가도스 비타민C 3000 고함량 비타민씨 영국산비타민c 가루 2개월,고려은단 메가도스 비타민c 3000 고함량 비타민씨 영국산비타민c 가루 2개월,19430,,0,,,3124,4.9,low_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,49,[6개월분] 락티브 식물성 멜라토닌 2mg 함유 멜라드림,락티브 식물성 멜라토닌 2mg 함유 멜라드림,49000,,0,,,41629,4.7,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,50,종근당 락토핏 생유산균 골드 150포 5개월분 20억 50포 x 3통,종근당 락토핏 생유산균 골드 20억 x,28900,,0,,,3371,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,51,[총 9개월분] GNM 칼슘 마그네슘 아연 비타민D 90정 x 3병 / 칼마디,총 gnm 칼슘 마그네슘 아연 비타민d x 칼마디,33900,,0,,,58056,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,52,드시모네 캡슐 플러스 (120캡슐) x 2박스 (총 240캡슐) (+슈퍼적립),드시모네 캡슐 플러스 x 총 슈퍼적립,196000,,0,,,8563,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,53,서울대 위바이옴 두뇌엔 닥터PS 70 포스파티딜세린 분말 세린에이드,서울대 위바이옴 두뇌엔 닥터ps 70 포스파티딜세린 분말 세린에이드,118000,,0,,,19015,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,54,킹 프리미엄 프로바이오틱스 모유 생 유산균 500mg x 60캡슐 2개월분,킹 프리미엄 프로바이오틱스 모유 생 유산균 500mg x,24800,,0,,,99999,4.8,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,55,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,70000,,0,,,99999,4.9,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,56,그레인온 골드 카무트 효소,그레인온 골드 카무트 효소,72900,,0,,,94485,4.9,high_price,high_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,57,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,배석철의 아미나 고용량 비타민b3 500mg 미국산 니코틴산아미드,45000,,0,,,922,4.8,mid_price,low_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,58,(본사공식) 아이뮨랩 루마큐라 3개월,아이뮨랩 루마큐라 3개월,119100,,0,,,420,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,59,비에날씬 BNR17 비엔날씬 유산균 BMR17 김희선 다이어트 유산균,비에날씬 bnr17 비엔날씬 유산균 bmr17 김희선 다이어트 유산균,45800,,0,,,2434,4.8,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,60,[8개월분] 락티브 활성형 엽산 800 non-GMO 임산부 수유부 오은영 성분배합,락티브 활성형 엽산 800 non gmo 임산부 수유부 오은영 성분배합,72000,,0,,,12476,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,61,더리얼 캐나다 알티지 rTG 오메가3 맥스 1400 초임계 2개월 EPA DHA,더리얼 캐나다 알티지 rtg 오메가3 맥스 1400 초임계 2개월 epa dha,35900,,0,,,99999,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,62,오쏘몰 이뮨 멀티비타민 30일분 동아제약 국내배송 고급 쇼핑백,오쏘몰 이뮨 멀티비타민 동아제약 고급 쇼핑백,77900,,0,,,696,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,63,그레인온 골드카무트효소G,그레인온 골드카무트효소g,24900,,0,,,29081,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,64,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",속편한 고려은단 비타민c 1000 중성비타민c,33900,,0,,,67529,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,65,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,75000,,0,,,7841,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,66,[네이버 단독]고려은단 메가도스 이뮨샷 30병 종합멀티비타민+아미노산+아르기닌,고려은단 메가도스 이뮨샷 종합멀티비타민 아미노산 아르기닌,54900,,0,,,30859,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,67,유니시티 바이오스 라이프 이에너지 E 에너지 멀티비타민 9g,유니시티 바이오스 라이프 이에너지 e 에너지 멀티비타민 9g,90900,,0,,,11943,4.8,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,68,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,바이오크로스 남진 쏘팔코사놀 레드 옥타코사놀 쏘팔메토 골드,120000,,0,,,13338,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,69,[손흥민 PICK] 하루틴 리포좀 비타민C,손흥민 pick 하루틴 리포좀 비타민c,62900,,0,,,38515,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,70,뉴케어 구수한맛 클래식 1BOX + 영양간식,뉴케어 구수한맛 클래식 영양간식,44990,,0,,,24238,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,71,락토핏 플러스 듀얼바이오틱스 생유산균 200포 코스트코 종근당 프로바이오틱스 장 대용량,락토핏 플러스 듀얼바이오틱스 생유산균 코스트코 종근당 프로바이오틱스 장,31200,,0,,,9550,4.8,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,72,순담록 녹용 진액 30포 직장인 노인 청소년 아이 어린이 녹용 즙,순담록 녹용 진액 직장인 노인 청소년 아이 어린이 녹용 즙,139000,,0,,,3560,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,73,압타민C 비타민C 1000mg 플러스,압타민c 비타민c 1000mg 플러스,50000,,0,,,16823,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,74,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제 2개월분,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제,28500,,0,,,1797,4.8,mid_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,75,(최신제조) 독일PM쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,최신제조 독일pm쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,123400,,0,,,3995,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,76,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,56900,,0,,,3856,4.8,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,77,"[휴온스N] 김정난 갱년기유산균YT1 메노락토 프로바이오틱스 3개월분, 90캡슐 1박스+프리미엄 징코 12일분",휴온스n 김정난 갱년기유산균yt1 메노락토 프로바이오틱스 프리미엄 징코,128000,,0,,,41442,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,78,"GNM 루테인 지아잔틴 아스타잔틴 30캡슐, 3개",gnm 루테인 지아잔틴 아스타잔틴,36900,,0,,,47431,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
