platform,category,ranking_type,ranking_label,rank,product_name,product_key,brand_or_seller,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,log_review_count,price_group,review_group,price_group_by_platform,review_group_by_platform,is_top20,has_original_price,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,product_url,image_url,collected_date,source_file,product_key_raw_check,price_raw,original_price_raw,discount_rate_raw,review_count_raw,rating_raw
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,19,"락토핏 생유산균 키즈, 60회분, 120g, 1개",락토핏 생유산균 키즈 120g,,12780,,0,,로켓배송,68766,5.0,11.138479257689228,low_price,high_review,mid_price,high_review,True,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,락토핏 생유산균 키즈 120g,"12,780원",없음,0%,68766,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,20,"순수식품 rTG 오메가3 비타민D 1000mg, 60정, 3개",순수식품 rtg 오메가3 비타민d 1000mg,,23990,45000.0,46,21010.0,판매자로켓,9768,4.5,9.186969385652942,mid_price,mid_review,high_price,mid_review,True,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,순수식품 rtg 오메가3 비타민d 1000mg,"23,990원","45,000원",46%,9768,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,21,"헬로바이오 프리미엄 철분제, 90정, 1개",헬로바이오 프리미엄 철분제,,8400,,0,,로켓배송,1172,5.0,7.067319848653476,low_price,low_review,low_price,low_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,헬로바이오 프리미엄 철분제,"8,400원",없음,0%,1172,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,22,"락토핏 생유산균 코어, 120g, 1개",락토핏 생유산균 코어 120g,,12200,,0,,로켓배송,80335,5.0,11.293973118274486,low_price,high_review,low_price,high_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,락토핏 생유산균 코어 120g,"12,200원",없음,0%,80335,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,23,"동화약품 코엔자임 큐10 코큐텐 맥스 혈압 항산화 케어 관리 조절 30g, 60정, 1개",동화약품 코엔자임 큐10 코큐텐 맥스 혈압 항산화 케어 관리 조절 30g,,14450,30000.0,51,15550.0,로켓배송,7456,5.0,8.916908467543795,low_price,mid_review,mid_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,동화약품 코엔자임 큐10 코큐텐 맥스 혈압 항산화 케어 관리 조절 30g,"14,450원","30,000원",51%,7456,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,24,"얼라이브 원스데일리 포 우먼 멀티비타민, 30정, 1개",얼라이브 원스데일리 포 우먼 멀티비타민,,12900,,0,,로켓배송,42561,5.0,10.658717115392617,low_price,high_review,mid_price,high_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,얼라이브 원스데일리 포 우먼 멀티비타민,"12,900원",없음,0%,42561,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,25,"닥터린 정품 초임계 알티지 오메가3 알파, 30정, 1개",닥터린 초임계 알티지 오메가3 알파,,9400,12300.0,23,2900.0,로켓배송,39313,5.0,10.579335968517745,low_price,high_review,low_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,닥터린 초임계 알티지 오메가3 알파,"9,400원","12,300원",23%,39313,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,26,"종근당 차전자피 식이섬유 30개입, 204g, 1개",종근당 차전자피 식이섬유 204g,,18900,32000.0,40,13100.0,로켓배송,42658,4.5,10.66099355058791,low_price,high_review,mid_price,high_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당 차전자피 식이섬유 204g,"18,900원","32,000원",40%,42658,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,27,"오즈퓨어 호주 프로폴리스 스프레이, 2개, 25ml",오즈퓨어 호주 프로폴리스 스프레이 25ml,,15420,23000.0,32,7580.0,판매자로켓,489,5.0,6.194405391104672,low_price,low_review,mid_price,low_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,오즈퓨어 호주 프로폴리스 스프레이 25ml,"15,420원","23,000원",32%,489,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,28,"종근당 정품 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스, 60정, 2개",종근당 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스,,29910,60000.0,50,30090.0,로켓배송,11288,5.0,9.331584079261546,mid_price,mid_review,high_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스,"29,910원","60,000원",50%,11288,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,29,"종근당건강 락토핏 생유산균 맘스, 120g, 1개",종근당건강 락토핏 생유산균 맘스 120g,,20020,,0,,로켓배송,8452,5.0,9.042276686928927,mid_price,mid_review,mid_price,mid_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 락토핏 생유산균 맘스 120g,"20,020원",없음,0%,8452,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,30,"엔젯오리진 비타프레쉬 비타민 C 앤 D 3000 꾸미, 70정, 1개",엔젯오리진 비타프레쉬 비타민 c 앤 d 3000 꾸미,,10870,18900.0,42,8030.0,로켓배송,23129,5.0,10.048885755225484,low_price,mid_review,low_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,엔젯오리진 비타프레쉬 비타민 c 앤 d 3000 꾸미,"10,870원","18,900원",42%,23129,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,31,"정관장 정품 홍삼진고바이탈스틱 5p + 쇼핑백, 300g, 1개",정관장 홍삼진고바이탈스틱 5p 쇼핑백 300g,,36000,45000.0,20,9000.0,로켓배송,3721,5.0,8.222016437202196,mid_price,low_review,high_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,정관장 홍삼진고바이탈스틱 5p 쇼핑백 300g,"36,000원","45,000원",20%,3721,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,32,"뉴트리디데이 프리미엄 밀크씨슬 골드, 90정, 45g, 1개",뉴트리디데이 프리미엄 밀크씨슬 골드 45g,,12900,23160.0,44,10260.0,로켓배송,40423,5.0,10.607178946971745,low_price,high_review,mid_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,뉴트리디데이 프리미엄 밀크씨슬 골드 45g,"12,900원","23,160원",44%,40423,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,33,"센트룸 정품 멀티 구미 비타민, 80정, 1개",센트룸 멀티 구미 비타민,,21230,26000.0,18,4770.0,로켓배송,45697,5.0,10.72980981224849,mid_price,high_review,mid_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,센트룸 멀티 구미 비타민,"21,230원","26,000원",18%,45697,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,34,"뉴트리디데이 다이어트 키토산 올뉴, 90정, 1개",뉴트리디데이 다이어트 키토산 올뉴,,10900,16500.0,33,5600.0,로켓배송,16540,4.0,9.713597426242222,low_price,mid_review,low_price,high_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,뉴트리디데이 다이어트 키토산 올뉴,"10,900원","16,500원",33%,16540,4.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,35,"담백하루 정품 초임계 알티지 오메가에센스 1000, 30정, 2개",담백하루 초임계 알티지 오메가에센스 1000,,31370,60000.0,47,28630.0,로켓배송,12348,5.0,9.421330367117822,mid_price,mid_review,high_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,담백하루 초임계 알티지 오메가에센스 1000,"31,370원","60,000원",47%,12348,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,36,"네이처드림 활력에 좋은 비타민B 컴플렉스, 30정, 1개",네이처드림 활력에 좋은 비타민b 컴플렉스,,4440,,0,,로켓배송,378,4.5,5.937536205082426,low_price,low_review,low_price,low_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,네이처드림 활력에 좋은 비타민b 컴플렉스,"4,440원",없음,0%,378,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,37,"비타할로 비타민D 2000IU, 90정, 1개",비타할로 비타민d 2000iu,,4990,10200.0,51,5210.0,로켓배송,9058,5.0,9.111514017669288,low_price,mid_review,low_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,비타할로 비타민d 2000iu,"4,990원","10,200원",51%,9058,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,38,"유한메디카 징코 플러스 엔 탑 혈행 기억력 케어, 60정, 1개",유한메디카 징코 플러스 엔 탑 혈행 기억력 케어,,10360,24900.0,58,14540.0,로켓배송,3117,4.5,8.044947049617722,low_price,low_review,low_price,low_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,유한메디카 징코 플러스 엔 탑 혈행 기억력 케어,"10,360원","24,900원",58%,3117,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,39,"종근당건강 원데이21 멀티비타민 앤 미네랄, 60정, 2개",종근당건강 원데이21 멀티비타민 앤 미네랄,,19500,41800.0,53,22300.0,로켓배송,58615,5.0,10.9787629758398,low_price,high_review,mid_price,high_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 원데이21 멀티비타민 앤 미네랄,"19,500원","41,800원",53%,58615,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,40,"뉴트리가든 비타민D3 5000IU, 180정, 1개",뉴트리가든 비타민d3 5000iu,,12500,19800.0,36,7300.0,로켓배송,40466,5.0,10.608242106137789,low_price,high_review,low_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,뉴트리가든 비타민d3 5000iu,"12,500원","19,800원",36%,40466,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,41,"종근당건강 정품 비타민D 2000IU, 90정, 3개",종근당건강 비타민d 2000iu,,30330,,0,,로켓배송,46735,5.0,10.752270024627522,mid_price,high_review,high_price,high_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 비타민d 2000iu,"30,330원",없음,0%,46735,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,42,"아텍스 맛있는 키즈비타민 350g, 250정, 1개",아텍스 맛있는 키즈비타민 350g,,12830,,0,,로켓배송,3588,5.0,8.185628891147607,low_price,low_review,mid_price,low_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,아텍스 맛있는 키즈비타민 350g,"12,830원",없음,0%,3588,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,43,"올바른건강식품 곡물효소 프로바이오틱스 블랙, 270g, 1개",올바른건강식품 곡물효소 프로바이오틱스 블랙 270g,,17900,21900.0,18,4000.0,로켓배송,14137,5.0,9.556621486730899,low_price,mid_review,mid_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,올바른건강식품 곡물효소 프로바이오틱스 블랙 270g,"17,900원","21,900원",18%,14137,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,44,"락토핏 골드 유산균 선물세트, 100g, 3개",락토핏 골드 유산균 선물세트 100g,,30150,31000.0,2,850.0,로켓배송,21753,5.0,9.987552927653796,mid_price,mid_review,high_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,락토핏 골드 유산균 선물세트 100g,"30,150원","31,000원",2%,21753,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,45,"일양약품 프라임 칼슘 마그네슘 비타민D 아연, 180정, 1개",일양약품 프라임 칼슘 마그네슘 비타민d 아연,,10850,,0,,로켓배송,4096,4.5,8.318010277546872,low_price,low_review,low_price,mid_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,일양약품 프라임 칼슘 마그네슘 비타민d 아연,"10,850원",없음,0%,4096,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,46,"아임비타 멀티비타민 데일리, 60정, 1개",아임비타 멀티비타민 데일리,,9800,,0,,로켓배송,11132,5.0,9.317668949728708,low_price,mid_review,low_price,mid_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,아임비타 멀티비타민 데일리,"9,800원",없음,0%,11132,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,47,"일양약품 프라임 종합비타민 미네랄 플러스, 180정, 1개",일양약품 프라임 종합비타민 미네랄 플러스,,12530,,0,,로켓배송,21847,4.5,9.99186466315354,low_price,mid_review,low_price,high_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,일양약품 프라임 종합비타민 미네랄 플러스,"12,530원",없음,0%,21847,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,48,"종근당건강 프로메가 알티지 오메가3 듀얼, 60정, 2개",종근당건강 프로메가 알티지 오메가3 듀얼,,18260,25800.0,29,7540.0,로켓배송,122909,5.0,11.719207659209026,low_price,high_review,mid_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 프로메가 알티지 오메가3 듀얼,"18,260원","25,800원",29%,122909,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,49,"이너랩 차전자피 가르시니아 슬리밍 환, 110g, 1개",이너랩 차전자피 가르시니아 슬리밍 환 110g,,13280,22000.0,39,8720.0,로켓배송,8997,5.0,9.104757609401117,low_price,mid_review,mid_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,이너랩 차전자피 가르시니아 슬리밍 환 110g,"13,280원","22,000원",39%,8997,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,50,"솔가 엽산 800, 100정, 1개",솔가 엽산 800,,18100,40000.0,54,21900.0,로켓배송,15486,5.0,9.647756241316175,low_price,mid_review,mid_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,솔가 엽산 800,"18,100원","40,000원",54%,15486,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,51,"베네틴 크레아틴 모노하이드레이트 분말 파우더 무맛, 1개, 300g",베네틴 크레아틴 모노하이드레이트 분말 파우더 무맛 300g,,12900,23000.0,43,10100.0,판매자로켓,65,5.0,4.189654742026425,low_price,low_review,mid_price,low_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,베네틴 크레아틴 모노하이드레이트 분말 파우더 무맛 300g,"12,900원","23,000원",43%,65,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,52,"비타할로 온가족 생 유산균, 300g, 1개",비타할로 온가족 생 유산균 300g,,18990,27500.0,30,8510.0,로켓배송,48922,5.0,10.798002912532443,low_price,high_review,mid_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,비타할로 온가족 생 유산균 300g,"18,990원","27,500원",30%,48922,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,53,"락토핏 당케어 유산균, 120g, 1개",락토핏 당케어 유산균 120g,,13730,35000.0,60,21270.0,로켓배송,20318,5.0,9.919311687883013,low_price,mid_review,mid_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,락토핏 당케어 유산균 120g,"13,730원","35,000원",60%,20318,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,54,"닥터블릿 정품 이뮨 올인원 멀티비타민앤미네랄 프로, 30회분, 1개",닥터블릿 이뮨 올인원 멀티비타민앤미네랄 프로,,47900,109000.0,56,61100.0,로켓배송,3040,5.0,8.019941687677365,high_price,low_review,high_price,low_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,닥터블릿 이뮨 올인원 멀티비타민앤미네랄 프로,"47,900원","109,000원",56%,3040,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,55,"뉴트리디데이 프리미엄 비오틴 10000, 90정, 1개",뉴트리디데이 프리미엄 비오틴 10000,,12900,21500.0,40,8600.0,로켓배송,8748,5.0,9.076694687106265,low_price,mid_review,mid_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,뉴트리디데이 프리미엄 비오틴 10000,"12,900원","21,500원",40%,8748,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,56,"알유21 비타민 C 4.5g, 6정, 2개",알유21 비타민 c 4 5g,,6300,12000.0,47,5700.0,로켓배송,13500,5.0,9.510519035757246,low_price,mid_review,low_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,알유21 비타민 c 4 5g,"6,300원","12,000원",47%,13500,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,57,"오쏘몰 이뮨 멀티비타민, 30회분, 1개",오쏘몰 이뮨 멀티비타민,,81700,,0,,로켓배송,2854,4.5,7.956827122090111,high_price,low_review,high_price,low_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,오쏘몰 이뮨 멀티비타민,"81,700원",없음,0%,2854,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,58,"바이탈프로그램 정품 비타민C 1000mg, 600정, 1개",바이탈프로그램 비타민c 1000mg,,28360,45000.0,36,16640.0,로켓배송,68541,5.0,11.135201975043723,mid_price,high_review,high_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,바이탈프로그램 비타민c 1000mg,"28,360원","45,000원",36%,68541,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,59,"솔가 철분 25, 90정, 1개",솔가 철분 25,,23470,42000.0,44,18530.0,로켓배송,23566,5.0,10.067602707388096,mid_price,mid_review,high_price,high_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,솔가 철분 25,"23,470원","42,000원",44%,23566,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,60,"종근당건강 프로폴리스 플러스, 60정, 1개",종근당건강 프로폴리스 플러스,,7940,13900.0,42,5960.0,로켓배송,8373,4.5,9.032886946579088,low_price,mid_review,low_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 프로폴리스 플러스,"7,940원","13,900원",42%,8373,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,61,"종근당건강 프리미엄 비타C 1000플러스, 100정, 1개",종근당건강 프리미엄 비타c 1000플러스,,10450,12450.0,16,2000.0,로켓배송,25532,5.0,10.14772701214507,low_price,high_review,low_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,종근당건강 프리미엄 비타c 1000플러스,"10,450원","12,450원",16%,25532,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,62,"홀리데이즈 멀티비타민 앤 미네랄 포우먼, 90정, 1개",홀리데이즈 멀티비타민 앤 미네랄 포우먼,,12900,16900.0,23,4000.0,로켓배송,3764,5.0,8.233503140233994,low_price,low_review,mid_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,홀리데이즈 멀티비타민 앤 미네랄 포우먼,"12,900원","16,900원",23%,3764,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,63,"정원삼 6년근 고려홍삼정 365 스틱 선물세트 + 쇼핑백, 300g, 1개",정원삼 6년근 고려홍삼정 선물세트 쇼핑백 300g,,27800,39000.0,28,11200.0,로켓배송,76054,5.0,11.239212041745843,mid_price,high_review,high_price,high_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,정원삼 6년근 고려홍삼정 선물세트 쇼핑백 300g,"27,800원","39,000원",28%,76054,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,64,"센트룸 우먼 더블업, 60정, 1개",센트룸 우먼 더블업,,26800,29000.0,7,2200.0,로켓배송,1617,5.0,7.388946097618437,mid_price,low_review,high_price,low_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,센트룸 우먼 더블업,"26,800원","29,000원",7%,1617,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,65,"태양생활건강 뽀롱뽀롱 뽀로로 비타민C, 50정, 3개",태양생활건강 뽀롱뽀롱 뽀로로 비타민c,,6090,,0,,로켓프레시,200,5.0,5.303304908059076,low_price,low_review,low_price,low_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,태양생활건강 뽀롱뽀롱 뽀로로 비타민c,"6,090원",없음,0%,200,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,66,"쏘팔코사놀 1000 쏘팔메토 옥타코사놀, 120정, 1개",쏘팔코사놀 1000 쏘팔메토 옥타코사놀,,78000,80000.0,2,2000.0,로켓배송,20530,4.5,9.929691218032765,high_price,mid_review,high_price,high_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,쏘팔코사놀 1000 쏘팔메토 옥타코사놀,"78,000원","80,000원",2%,20530,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,67,"오늘부터 슬림카페PRO, 96g, 1개",오늘부터 슬림카페pro 96g,,14800,48000.0,69,33200.0,로켓배송,16171,4.5,9.691036630760662,low_price,mid_review,mid_price,mid_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,오늘부터 슬림카페pro 96g,"14,800원","48,000원",69%,16171,4.5
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,68,"함소아 비타민D 1000IU 60p, 60정, 1개",함소아 비타민d 1000iu 60p,,10950,,0,,로켓배송,25250,5.0,10.136621037879685,low_price,high_review,low_price,high_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,함소아 비타민d 1000iu 60p,"10,950원",없음,0%,25250,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,69,"베베모린 뽀롱뽀롱 뽀로로 비타민C, 50정, 4개",베베모린 뽀롱뽀롱 뽀로로 비타민c,,7820,,0,,로켓배송,14219,5.0,9.562404703357231,low_price,mid_review,low_price,mid_review,False,False,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,베베모린 뽀롱뽀롱 뽀로로 비타민c,"7,820원",없음,0%,14219,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,70,"동화약품 에스트로타임 갱년기 여성 케어 회화나무열매 대두이소플라본 비타민D 영양제, 30정, 1개",동화약품 에스트로타임 갱년기 여성 케어 회화나무열매 대두이소플라본 비타민d 영양제,,13760,20000.0,31,6240.0,로켓배송,2032,5.0,7.617267813628347,low_price,low_review,mid_price,low_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,동화약품 에스트로타임 갱년기 여성 케어 회화나무열매 대두이소플라본 비타민d 영양제,"13,760원","20,000원",31%,2032,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,71,"보령 브레인 두뇌의 인지력엔 포스파티딜세린 PS 300 30g, 60정, 1개",보령 브레인 두뇌의 인지력엔 포스파티딜세린 ps 300 30g,,17720,30000.0,40,12280.0,로켓배송,7204,5.0,8.882530508433623,low_price,mid_review,mid_price,mid_review,False,True,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,보령 브레인 두뇌의 인지력엔 포스파티딜세린 ps 300 30g,"17,720원","30,000원",40%,7204,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,72,"익스트림 밀크씨슬 플러스, 60정, 1개",익스트림 밀크씨슬 플러스,,9900,,0,,로켓배송,6342,5.0,8.755107121633896,low_price,mid_review,low_price,mid_review,False,False,False,True,True,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,익스트림 밀크씨슬 플러스,"9,900원",없음,0%,6342,5.0
coupang,헬스/건강식품,coupang_rank,쿠팡랭킹순,73,"데일리코어 감마리놀렌산 보라지유, 60정, 1개",데일리코어 감마리놀렌산 보라지유,,11000,24000.0,54,13000.0,로켓배송,605,5.0,6.406879986069314,low_price,low_review,low_price,low_review,False,True,False,False,False,,,2026-06-01,2026-06-01-12-19-33-쿠팡-헬스-건강식품-쿠팡랭킹순.xlsx,데일리코어 감마리놀렌산 보라지유,"11,000원","24,000원",54%,605,5.0
